timestamp,allarme_id,allarme_bloccante,allarme_durata_media,allarme_tf_medio,allarme_numero,tel_pezzi_prodotti,tel_tempo_attivo,tel_tempo_fermo,tel_velocità_nominale,disponibilità,efficienza
2020-04-10 11:00:00,71,True,71.0,71.0,1,564.2930574840901,1252,2343,0.4646202000000076,0.3483,0.9701
2020-04-10 11:00:00,72,True,71.0,71.0,1,564.2930574840901,1252,2343,0.4646202000000076,0.3483,0.9701
2020-04-10 11:00:00,102,True,2107.0,2109.0,1,564.2930574840901,1252,2343,0.4646202000000076,0.3483,0.9701
2020-04-10 12:00:00,4,True,84.66666666666667,236.33333333333331,3,1110.7429987782525,2459,1141,0.4646202000000076,0.6831,0.9722
2020-04-10 12:00:00,40,True,9.0,9.0,1,1110.7429987782525,2459,1141,0.4646202000000076,0.6831,0.9722
2020-04-10 12:00:00,68,True,7.0,7.0,1,1110.7429987782525,2459,1141,0.4646202000000076,0.6831,0.9722
2020-04-10 12:00:00,83,True,100.0,104.0,1,1110.7429987782525,2459,1141,0.4646202000000076,0.6831,0.9722
2020-04-10 12:00:00,97,True,59.4,60.4,5,1110.7429987782525,2459,1141,0.4646202000000076,0.6831,0.9722
2020-04-10 12:00:00,107,True,38.25,38.25,4,1110.7429987782525,2459,1141,0.4646202000000076,0.6831,0.9722
2020-04-10 13:00:00,4,True,190.0,195.0,1,1281.9273214473,2911,689,0.4646202000000076,0.8086,0.9478
2020-04-10 13:00:00,9,True,1.0,15.0,1,1281.9273214473,2911,689,0.4646202000000076,0.8086,0.9478
2020-04-10 13:00:00,97,True,21.0,22.0,2,1281.9273214473,2911,689,0.4646202000000076,0.8086,0.9478
2020-04-10 13:00:00,107,True,35.666666666666664,35.666666666666664,6,1281.9273214473,2911,689,0.4646202000000076,0.8086,0.9478
2020-04-10 13:00:00,124,True,1.0,141.0,1,1281.9273214473,2911,689,0.4646202000000076,0.8086,0.9478
2020-04-10 13:00:00,127,True,1.0,141.0,1,1281.9273214473,2911,689,0.4646202000000076,0.8086,0.9478
2020-04-10 13:00:00,156,True,1.0,15.0,1,1281.9273214473,2911,689,0.4646202000000076,0.8086,0.9478
2020-04-10 14:00:00,67,True,898.0,899.0,1,968.5549119222968,2219,1381,0.4646202000000076,0.6164,0.9394
2020-04-10 14:00:00,69,True,8.0,9.0,2,968.5549119222968,2219,1381,0.4646202000000076,0.6164,0.9394
2020-04-10 14:00:00,70,True,7.0,8.0,1,968.5549119222968,2219,1381,0.4646202000000076,0.6164,0.9394
2020-04-10 14:00:00,71,True,7.0,8.0,1,968.5549119222968,2219,1381,0.4646202000000076,0.6164,0.9394
2020-04-10 14:00:00,72,True,7.0,8.0,1,968.5549119222968,2219,1381,0.4646202000000076,0.6164,0.9394
2020-04-10 14:00:00,83,True,105.0,118.0,1,968.5549119222968,2219,1381,0.4646202000000076,0.6164,0.9394
2020-04-10 14:00:00,102,True,6.0,7.0,1,968.5549119222968,2219,1381,0.4646202000000076,0.6164,0.9394
2020-04-10 14:00:00,107,True,23.5,23.5,2,968.5549119222968,2219,1381,0.4646202000000076,0.6164,0.9394
2020-04-10 15:00:00,67,True,13.0,14.0,1,997.5501952639812,2268,1332,0.4646202000000076,0.63,0.9467
2020-04-10 15:00:00,68,True,14.0,14.0,1,997.5501952639812,2268,1332,0.4646202000000076,0.63,0.9467
2020-04-10 15:00:00,103,True,5.0,10.0,2,997.5501952639812,2268,1332,0.4646202000000076,0.63,0.9467
2020-04-10 15:00:00,104,True,2.5,2.5,2,997.5501952639812,2268,1332,0.4646202000000076,0.63,0.9467
2020-04-10 15:00:00,107,True,209.6,215.8,5,997.5501952639812,2268,1332,0.4646202000000076,0.63,0.9467
2020-04-10 15:00:00,144,True,29.0,30.0,1,997.5501952639812,2268,1332,0.4646202000000076,0.63,0.9467
